йЩ╬щсиw0x7ceуШюМ
╧иф╠╢ЗбК,╧иф╠цШЁф,╫╩рвхуфз,©╙ел╪ш,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,г╟йуел╪ш,╦╢х╗рРвс,Ёи╫╩а©,Ёи╫╩╤Н,╡╗╤╞,╣ьгЬ,ппр╣,иойпхуфз,мкйпхуфз
603609.SH,╨л╥Адар╣,20170726,8.5478,8.4614,8.5574,8.4422,8.5382,-0.8995,22175.6,19584.854,-0.07680000000000042,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170725,8.5958,8.5382,8.5958,8.4614,8.5382,0.0,23266.47,20613.488,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170724,8.5766,8.5382,8.6246,8.4614,8.5574,-0.2244,28052.02,24978.701,-0.019199999999999662,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170721,8.5766,8.5574,8.6246,8.5094,8.5862,-0.3354,25035.05,22325.291,-0.02880000000000038,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170720,8.7879,8.5862,8.7879,8.5574,8.5862,0.0,39578.11,35683.113,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170719,8.5286,8.5862,8.6534,8.4037,8.5574,0.3366,34665.03,30846.286,0.02880000000000038,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170718,8.6246,8.5574,8.7015,8.2309,8.6246,-0.7792,79757.0,69817.113,-0.0671999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170717,9.0664,8.6246,9.0664,8.615,9.076,-4.9736,49967.5,45682.531,-0.45140000000000136,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170714,9.1048,9.076,9.1241,8.932,9.1241,-0.5272,25990.0,24427.568,-0.04809999999999981,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170713,9.0664,9.1241,9.1817,8.9704,9.1241,0.0,53241.8,50219.464,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170712,9.3161,9.1241,9.345,8.9512,9.3642,-2.564,60607.84,57508.095,-0.24009999999999998,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170711,9.3257,9.3642,9.5274,9.2969,9.3257,0.4128,84971.27,83076.654,0.03850000000000087,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170710,9.2969,9.3257,9.345,9.2585,9.2969,0.3098,47130.18,45606.837,0.028799999999998604,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170707,9.2201,9.2969,9.3161,9.2201,9.2873,0.1034,33784.64,32599.021,0.009600000000000719,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170706,9.3642,9.2873,9.3642,9.2201,9.3546,-0.7194,22797.58,22065.796,-0.06729999999999947,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170705,9.3161,9.3546,9.3738,9.2873,9.3161,0.4133,28611.28,27785.919,0.03849999999999909,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170704,9.4794,9.3161,9.4794,9.2969,9.4314,-1.2225,29561.36,28759.836,-0.11529999999999951,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170703,9.2009,9.4314,9.489,9.1241,9.1817,2.7195,59840.24,58174.121,0.2497000000000007,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170630,9.1241,9.1817,9.2393,9.0952,9.1625,0.2095,15263.0,14595.448,0.019199999999999662,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170629,9.1625,9.1625,9.2777,9.1337,9.1433,0.21,16741.44,16031.023,0.019199999999999662,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170628,9.2105,9.1433,9.2105,9.1145,9.2489,-1.1418,18065.9,17217.656,-0.1056000000000008,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170627,9.2201,9.2489,9.2969,9.1913,9.2489,0.0,30757.62,29620.485,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170626,9.1048,9.2489,9.2873,9.0472,9.1337,1.2613,53515.36,50935.338,0.11520000000000152,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170623,9.1241,9.1337,9.1721,8.8551,9.1337,0.0,36115.07,33949.969,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170622,9.3065,9.1337,9.3834,9.1241,9.3546,-2.3614,55419.6,53380.88,-0.22090000000000032,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170621,9.393,9.3546,9.4026,9.2777,9.3354,0.2057,22148.94,21523.682,0.019199999999999662,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170620,9.4026,9.3354,9.5274,9.2777,9.4026,-0.7147,32917.6,32138.56,-0.0671999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170619,9.2201,9.4026,9.441,9.2201,9.2297,1.8733,51392.96,49925.265,0.17290000000000028,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170616,9.2489,9.2297,9.3738,9.2105,9.2585,-0.3111,24542.28,23662.175,-0.02880000000000038,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170615,9.1433,9.2585,9.3546,9.1241,9.1625,1.0477,46770.62,45037.256,0.09600000000000009,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170614,9.1913,9.1625,9.2681,9.1145,9.2393,-0.8312,34992.79,33413.735,-0.07680000000000042,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170613,9.2585,9.2393,9.2777,9.1048,9.2489,-0.1038,38734.19,37117.641,-0.009600000000000719,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170612,9.028,9.2489,9.3354,8.9224,9.076,1.905,72436.96,69306.413,0.17290000000000028,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170609,9.028,9.076,9.1048,8.8647,9.0184,0.6387,39420.88,36875.353,0.05760000000000076,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170608,9.1241,9.0184,9.1337,8.9992,9.1529,-1.4695,34721.64,32759.071,-0.13450000000000095,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170607,9.0088,9.1529,9.1721,8.9512,9.0376,1.2758,48175.18,45552.413,0.11530000000000129,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170606,8.8385,9.0381,9.0571,8.791,8.8385,2.2583,37926.0,35620.271,0.19960000000000022,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170605,8.8385,8.8385,8.886,8.734,8.8005,0.4318,23525.25,21833.507,0.038000000000000256,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170602,8.6579,8.8005,8.81,8.5724,8.6864,1.3135,26717.3,24459.01,0.11409999999999876,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170601,8.886,8.6864,8.943,8.6579,8.886,-2.2462,29019.24,26835.751,-0.19959999999999845,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170531,8.9906,8.886,9.1141,8.867,8.924,-0.4258,36080.29,34118.928,-0.038000000000000256,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170526,8.9621,8.924,9.0286,8.886,8.943,-0.2125,30282.02,28479.837,-0.019000000000000128,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170525,8.8955,8.943,9.0096,8.7055,8.8955,0.534,39525.78,36941.06,0.04749999999999943,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170524,8.791,8.8955,8.905,8.5724,8.7625,1.5178,47077.95,43311.878,0.1330000000000009,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170523,8.9526,8.7625,9.0571,8.7055,9.0381,-3.0493,46397.92,43231.985,-0.27560000000000073,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170522,9.3897,9.0381,9.5228,8.943,9.6558,-6.3972,82020.81,79905.683,-0.6176999999999992,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170519,9.5038,9.6558,9.9599,9.3517,9.2472,4.4186,135395.1,137081.009,0.40859999999999985,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170518,8.9811,9.2472,9.2757,8.9145,9.0666,1.9919,51042.94,48888.463,0.1806000000000001,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170517,9.0286,9.0666,9.1901,8.9526,9.0666,0.0,53176.23,50770.013,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170516,8.7055,9.0666,9.1236,8.5724,8.9811,0.952,69652.9,64389.621,0.08549999999999969,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170515,8.8385,8.9811,9.4562,8.829,8.81,1.9421,78418.29,75663.506,0.17109999999999914,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170512,8.8765,8.81,8.905,8.6959,8.8575,-0.5363,33282.75,30840.913,-0.04749999999999943,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170511,8.829,8.8575,8.8955,8.6484,8.9335,-0.8507,52570.37,48569.613,-0.07600000000000051,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170510,9.3802,8.9335,9.4467,8.905,9.3327,-4.2774,66704.35,64452.956,-0.39920000000000044,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170509,9.5323,9.3327,9.5323,9.2282,9.6083,-2.8684,84375.77,82985.881,-0.27559999999999896,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170508,10.207,9.6083,10.207,9.5988,10.2261,-6.0414,79431.6,81930.215,-0.6178000000000008,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170505,10.4541,10.2261,10.6062,10.1215,10.7488,-4.8629,125181.51,135662.114,-0.5226999999999986,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170504,9.7794,10.7488,10.7488,9.6178,9.7699,10.0195,128595.17,139494.012,0.9788999999999994,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170503,9.5513,9.7699,9.7984,9.5513,9.6273,1.4812,38723.12,39696.795,0.14259999999999984,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170502,9.7889,9.6273,9.8269,9.5798,9.8269,-2.0312,39960.33,40783.192,-0.19960000000000022,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170428,9.8839,9.8269,9.8839,9.7129,9.8839,-0.5767,36435.57,37481.011,-0.057000000000000384,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170427,10.017,9.8839,10.074,9.6748,10.055,-1.7016,41378.14,42887.308,-0.17109999999999914,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170426,10.1595,10.055,10.2451,9.998,10.1595,-1.0286,28396.89,30181.265,-0.10449999999999982,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170425,9.979,10.1595,10.3591,9.979,10.1975,-0.3726,25723.26,27733.119,-0.038000000000000256,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170424,10.4256,10.1975,10.4256,10.169,10.4351,-2.2769,24513.53,26490.391,-0.23760000000000048,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170421,10.4256,10.4351,10.5777,10.3116,10.4161,0.1824,31340.17,34437.587,0.019000000000000128,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170420,10.3401,10.4161,10.6062,10.2736,10.3401,0.735,50811.58,55757.451,0.07600000000000051,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170419,11.0244,10.3401,11.0244,10.112,11.1384,-7.1671,111300.73,121552.013,-0.7983000000000011,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170418,11.452,11.1384,11.5376,11.1289,11.4901,-3.0609,42051.54,49931.702,-0.35169999999999924,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170417,11.452,11.4901,11.5661,11.4235,11.452,0.3327,20072.26,24265.509,0.03810000000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170414,11.5471,11.452,11.5946,11.3855,11.5756,-1.0678,23139.41,27941.526,-0.12359999999999971,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170413,11.4615,11.5756,11.7277,11.4615,11.4901,0.7441,28666.33,35055.289,0.08549999999999969,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170412,11.5946,11.4901,11.5946,11.4615,11.5946,-0.9013,33835.5,40977.198,-0.10449999999999982,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170411,11.7086,11.5946,11.7086,11.5281,11.7086,-0.9736,32682.9,39806.963,-0.11400000000000077,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170410,11.8417,11.7086,11.8797,11.6421,11.8797,-1.4403,34175.74,42103.283,-0.17109999999999914,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170407,11.6896,11.8797,12.0223,11.6326,11.6611,1.8746,55639.26,68967.082,0.21860000000000035,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170406,11.6801,11.6611,11.7467,11.5946,11.6896,-0.2438,39082.57,48051.227,-0.02850000000000108,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170405,11.433,11.6896,11.7372,11.4045,11.4425,2.1595,62521.14,76306.815,0.24709999999999965,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170331,11.4806,11.4425,11.5756,11.3855,11.4996,-0.4965,46252.76,55728.372,-0.057099999999998374,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170330,12.0033,11.4996,12.1458,11.3475,12.0698,-4.7242,63445.63,77964.371,-0.5702000000000016,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170329,12.1838,12.0698,12.2314,12.0603,12.1838,-0.9357,31783.73,40486.253,-0.11399999999999899,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170328,12.2218,12.1838,12.3074,12.1553,12.2409,-0.4665,30938.72,39750.768,-0.05710000000000015,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170327,12.2599,12.2409,12.3264,12.1648,12.3074,-0.5403,49315.73,63458.233,-0.06649999999999956,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170324,12.4499,12.3074,12.507,12.2314,12.488,-1.4462,47322.8,61295.366,-0.1806000000000001,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170323,12.4975,12.488,12.7065,12.3549,12.4309,0.4593,40691.5,53756.979,0.05710000000000015,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170322,12.5545,12.4309,12.5545,12.3834,12.602,-1.3577,20215.17,26459.136,-0.17110000000000092,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170321,12.4404,12.602,12.7065,12.2599,12.4499,1.2217,55183.19,72395.669,0.1521000000000008,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170320,12.488,12.4499,12.488,12.3074,12.4214,0.2294,23866.0,31047.973,0.028499999999999304,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170317,12.5545,12.4214,12.64,12.3929,12.621,-1.5815,45678.1,59951.383,-0.19960000000000022,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170316,12.526,12.621,12.659,12.526,12.507,0.9115,42131.36,55831.213,0.11400000000000077,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170315,12.2409,12.507,12.5165,12.2409,12.3834,0.9981,32355.66,42318.034,0.12359999999999971,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170314,12.4499,12.3834,12.5165,12.3169,12.4975,-0.913,31295.06,40778.665,-0.11410000000000053,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170313,12.507,12.4975,12.5165,12.1838,12.5165,-0.1518,61395.87,79547.553,-0.019000000000000128,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170310,12.64,12.5165,12.8111,12.4594,12.6305,-0.9026,37715.4,50003.471,-0.11399999999999899,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170309,13.0012,12.6305,13.0012,12.5925,13.0012,-2.8513,47923.64,64021.402,-0.37070000000000114,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170308,13.1247,13.0012,13.1532,12.8396,13.0582,-0.4365,34384.92,46884.06,-0.05699999999999861,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170307,13.1342,13.0582,13.1912,12.9441,13.1342,-0.5786,34943.81,47901.978,-0.07600000000000051,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170306,12.9726,13.1342,13.1532,12.8681,12.9917,1.0969,45930.37,63021.142,0.14250000000000007,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170303,12.9251,12.9917,13.0962,12.8396,12.9251,0.5153,32078.49,43873.512,0.06659999999999933,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170302,13.1437,12.9251,13.1437,12.8681,13.0582,-1.0193,37186.31,50664.566,-0.13309999999999889,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170301,13.0772,13.0582,13.2197,13.0107,13.1057,-0.3624,37815.03,52169.297,-0.04750000000000121,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170228,13.0297,13.1057,13.2387,12.9251,13.0962,0.0725,40912.96,56193.268,0.009500000000000952,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170227,13.2387,13.0962,13.3528,13.0392,13.2387,-1.0764,68673.63,95401.65,-0.14250000000000007,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170224,12.64,13.2387,13.4003,12.64,12.6875,4.3444,153885.69,211943.967,0.5511999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170223,12.9156,12.6875,12.9156,12.564,12.8111,-0.9648,49544.3,66061.259,-0.12359999999999971,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170222,12.6495,12.8111,12.8776,12.5925,12.659,1.2015,87201.03,117325.711,0.152099999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170221,12.697,12.659,12.8491,12.5735,12.697,-0.2993,53926.4,71922.445,-0.03799999999999848,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170220,12.1648,12.697,12.7255,12.1648,12.1838,4.2122,93693.76,123634.609,0.5131999999999994,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170217,12.5355,12.1838,12.5355,12.1648,12.5165,-2.6581,59856.28,77508.499,-0.3327000000000009,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170216,12.488,12.5165,12.5735,12.3834,12.4784,0.3053,42937.12,56397.222,0.03810000000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170215,12.7065,12.4784,12.716,12.4404,12.7065,-1.7951,63943.45,84651.433,-0.22809999999999953,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170214,12.7921,12.7065,12.8301,12.5735,12.7921,-0.6692,79075.04,105465.339,-0.08559999999999945,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170213,12.507,12.7921,12.8871,12.4499,12.4309,2.9057,163525.56,218983.94,0.3612000000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170210,12.4784,12.4309,12.602,12.4119,12.564,-1.0594,70993.52,93196.13,-0.13310000000000066,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170209,12.488,12.564,12.7826,12.3549,12.5355,0.2274,126791.97,167622.398,0.028499999999999304,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170208,12.4594,12.5355,12.602,12.2028,12.64,-0.8267,130234.1,170107.104,-0.10449999999999982,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170207,12.9251,12.64,12.9346,12.4594,12.4024,1.9158,288906.77,385294.099,0.23760000000000048,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170206,11.4996,12.4024,12.4024,11.4996,11.2715,10.0333,67263.83,87227.155,1.1309000000000005,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170203,11.5756,11.2715,11.6136,11.2715,11.5851,-2.7069,34991.45,41773.093,-0.313600000000001,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170126,11.5376,11.5851,11.6136,11.5186,11.5566,0.2466,13760.5,16767.714,0.02850000000000108,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170125,11.6801,11.5566,11.6801,11.4901,11.6801,-1.0574,17186.65,20895.722,-0.12349999999999994,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170124,11.6231,11.6801,11.8037,11.5376,11.6041,0.6549,19727.4,24195.618,0.07599999999999874,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170123,11.452,11.6041,11.7752,11.414,11.4996,0.9087,30583.09,37558.815,0.10450000000000159,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170120,11.1764,11.4996,11.5091,11.1004,11.1384,3.2428,39484.63,47367.546,0.3611999999999984,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170119,11.2144,11.1384,11.2905,11.0814,11.2049,-0.5935,19068.5,22445.081,-0.06649999999999956,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170118,11.1479,11.2049,11.433,11.0529,11.1289,0.6829,35887.87,42628.081,0.07600000000000051,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170117,11.0244,11.1289,11.1859,10.8723,11.1099,0.171,32075.31,37180.149,0.019000000000000128,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170116,11.2049,11.1099,11.2049,10.2926,11.2715,-1.4337,64553.15,73892.908,-0.16159999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170113,12.0223,11.2715,12.0318,10.9578,12.0033,-6.0967,100804.39,120957.459,-0.7317999999999998,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170112,12.3549,12.0033,12.3549,11.9747,12.3549,-2.8458,64272.29,81775.163,-0.35160000000000124,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170111,12.3644,12.3549,12.4404,12.1553,12.3644,-0.0768,50992.23,65959.195,-0.009499999999999176,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170110,12.545,12.3644,12.5735,12.3359,12.5355,-1.3649,52568.44,68566.805,-0.17110000000000092,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170109,12.3359,12.5355,12.545,12.2694,12.3359,1.618,45556.84,59720.829,0.19960000000000022,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170106,12.5545,12.3359,12.64,12.2599,12.64,-2.4059,62553.13,81454.416,-0.30410000000000004,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170105,12.5735,12.64,12.8111,12.5735,12.545,0.7573,53536.45,71463.613,0.09500000000000064,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170104,12.4024,12.545,12.6115,12.3264,12.4024,1.1498,44149.27,57978.511,0.14259999999999984,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170103,12.3454,12.4024,12.4784,12.2504,12.2884,0.9277,55615.1,72564.201,0.11400000000000077,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161230,12.3644,12.2884,12.3929,12.1743,12.3644,-0.6147,47630.77,61511.799,-0.07600000000000051,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161229,12.7255,12.3644,12.7351,12.1268,12.6875,-2.5466,112541.39,146510.519,-0.32310000000000016,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161228,12.9441,12.6875,13.0867,12.5545,12.9061,-1.6938,81947.54,110779.179,-0.21860000000000035,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161227,12.9917,12.9061,13.1627,12.7541,13.1057,-1.523,72216.24,98203.007,-0.19960000000000022,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161226,13.7329,13.1057,13.7329,12.6685,14.0466,-6.6984,156646.83,215687.342,-0.9408999999999992,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161223,14.2081,14.0466,14.5123,13.923,14.3127,-1.8592,118189.49,177368.389,-0.2660999999999998,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161222,14.4267,14.3127,14.4647,14.1416,14.4552,-0.9858,106120.04,159565.664,-0.14250000000000007,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161221,13.8565,14.4552,14.4932,13.7329,13.8375,4.464,189461.41,284425.04,0.6176999999999992,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161220,14.2366,13.8375,14.3412,13.6854,14.1986,-2.5432,98700.49,145599.88,-0.3611000000000004,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161219,13.904,14.1986,14.2366,13.8755,13.866,2.3987,114805.26,170097.87,0.3326000000000011,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161216,13.9515,13.866,13.9895,13.7805,13.9991,-0.9508,81626.54,119185.683,-0.13310000000000066,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161215,13.8375,13.9991,14.1606,13.6854,13.961,0.2729,92129.69,134652.861,0.03810000000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161214,13.7805,13.961,14.1701,13.5524,13.847,0.8233,129333.82,189204.993,0.11400000000000077,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161213,13.4003,13.847,13.866,13.2768,13.4003,3.3335,73027.45,104209.329,0.4466999999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161212,13.3908,13.4003,13.6569,13.2387,13.4003,0.0,64734.62,91593.601,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161209,13.6379,13.4003,13.7615,13.3338,13.6949,-2.1512,36601.54,52049.395,-0.29460000000000086,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161208,13.8565,13.6949,13.9135,13.6854,13.809,-0.8263,27655.78,40106.997,-0.11409999999999876,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161207,13.809,13.809,13.8755,13.5999,13.771,0.2759,41893.8,60648.774,0.03799999999999848,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161206,13.5429,13.771,14.0466,13.5239,13.5334,1.7557,70494.31,102746.437,0.23760000000000048,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161205,13.1152,13.5334,13.6759,13.0677,13.1342,3.0394,81025.9,115153.993,0.39920000000000044,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161202,13.4288,13.1342,13.4288,13.1152,13.4288,-2.1938,38732.61,54075.578,-0.29460000000000086,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161201,13.3718,13.4288,13.4573,13.3053,13.3718,0.4263,45080.44,63495.659,0.057000000000000384,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161130,13.4288,13.3718,13.4668,13.3148,13.4478,-0.5651,44817.8,63091.461,-0.07600000000000051,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161129,13.4478,13.4478,13.5809,13.3528,13.4858,-0.2818,47637.22,67655.492,-0.03799999999999848,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161128,13.4954,13.4858,13.5904,13.3053,13.4763,0.0705,53152.54,75007.747,0.009499999999999176,аидЧ,кгао,20140808,
