杅擂蚕w0x7ce淕燴
嘖き測鎢,嘖き靡備,蝠眢�梪�,羲攫歎,彶攫歎,郔詢歎,郔腴歎,ヶ彶攫歎,葩�例藦�,傖蝠講,傖蝠塗,疏雄,華⑹,俴珛,奻庈�梪�,豖庈�梪�
000012.SZ,鰍產A,20140402,4.8085,4.8266,4.8386,4.7724,4.8025,0.5018,134347.85,107463.6,0.024099999999999788,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140401,4.7243,4.8025,4.8025,4.7062,4.7423,1.2694,106900.37,84791.6398,0.06020000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140331,4.7664,4.7423,4.8446,4.7122,4.7604,-0.3802,133300.59,106020.7886,-0.01809999999999956,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140328,4.7303,4.7604,4.8567,4.7303,4.7544,0.1262,162345.55,129062.3186,0.005999999999999339,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140327,4.7845,4.7544,4.8567,4.7062,4.7905,-0.7536,159746.11,127103.1822,-0.036099999999999355,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140326,4.8446,4.7905,4.8807,4.7664,4.8145,-0.4985,117955.19,94016.2772,-0.02400000000000002,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140325,4.7604,4.8145,4.9891,4.7363,4.646,3.6268,343591.4,276921.4012,0.16849999999999987,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140321,4.5076,4.646,4.6581,4.4896,4.5257,2.6582,127776.43,97533.7913,0.1203000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140320,4.646,4.5257,4.6761,4.5257,4.6521,-2.7171,127379.82,97315.9252,-0.1264000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140319,4.5859,4.6521,4.6581,4.5076,4.5919,1.311,115992.52,87913.5432,0.06020000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140318,4.6039,4.5919,4.6521,4.5919,4.5919,0.0,103677.25,79595.7544,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140317,4.5197,4.5919,4.5919,4.4956,4.5076,1.8702,102969.09,77859.9917,0.08429999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140314,4.5497,4.5076,4.5618,4.4896,4.5738,-1.4474,93735.85,70306.3842,-0.06620000000000026,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140313,4.5497,4.5738,4.628,4.5437,4.5618,0.2631,96622.54,73569.9448,0.012000000000000455,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140312,4.5136,4.5618,4.5798,4.4835,4.5257,0.7977,121614.83,91670.9743,0.03610000000000024,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140311,4.4896,4.5257,4.5919,4.4775,4.5197,0.1328,108952.48,81886.4708,0.005999999999999339,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140310,4.634,4.5197,4.6942,4.5076,4.7122,-4.0851,137618.33,105253.9727,-0.1924999999999999,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140307,4.7544,4.7122,4.8025,4.7002,4.7544,-0.8876,103207.54,81437.1263,-0.04220000000000024,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140306,4.7784,4.7544,4.7905,4.6581,4.8085,-1.1251,132203.64,103871.2913,-0.05410000000000004,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140305,4.8687,4.8085,4.953,4.7784,4.8627,-1.1146,128911.74,104135.5207,-0.054199999999999804,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140304,4.8266,4.8627,4.8627,4.7784,4.8386,0.4981,168356.66,134748.7619,0.024100000000000676,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140303,4.7965,4.8386,4.8627,4.7664,4.8025,0.7517,176873.99,141926.3838,0.036099999999999355,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140228,4.6821,4.8025,4.8025,4.646,4.6641,2.9673,160682.47,126216.6222,0.13839999999999986,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140227,4.622,4.6641,4.7905,4.622,4.622,0.9109,243462.63,190421.6904,0.04210000000000047,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140226,4.5738,4.622,4.646,4.5497,4.5919,0.6555,144362.56,110406.8453,0.030100000000000016,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140225,4.7062,4.5919,4.7423,4.5558,4.6942,-2.1793,184042.97,142405.98,-0.1023000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140224,4.7724,4.6942,4.7724,4.5798,4.8085,-2.377,294330.56,229272.1561,-0.11430000000000007,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140221,4.9048,4.8085,4.971,4.7784,4.8928,-1.7229,228985.08,184753.3093,-0.08429999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140220,5.0432,4.8928,5.0613,4.8868,5.0312,-2.7508,241359.61,198154.5725,-0.13839999999999986,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140219,5.0493,5.0312,5.0793,4.965,5.0793,-0.947,241661.22,201494.6531,-0.04809999999999981,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140218,5.1094,5.0793,5.1455,5.0553,5.0854,-0.12,258356.23,218748.9597,-0.006099999999999994,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140217,5.0011,5.0854,5.1155,4.9891,4.9951,1.8078,226217.78,189898.5032,0.09030000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140214,4.953,4.9951,5.0432,4.9349,4.959,0.728,147353.71,122131.3787,0.03610000000000024,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140213,5.0793,4.959,5.0854,4.959,5.0854,-2.4855,198683.69,165674.5726,-0.1264000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140212,4.965,5.0854,5.1455,4.9289,4.965,2.425,291488.04,245021.2644,0.12040000000000006,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140211,5.0071,4.965,5.0131,4.9048,5.0011,-0.7218,227292.99,187492.0812,-0.03610000000000024,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140210,4.8687,5.0011,5.0252,4.8687,4.8627,2.8462,266623.07,220505.2669,0.13839999999999986,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140207,4.7423,4.8627,4.8868,4.6821,4.7784,1.7642,161795.41,128707.7821,0.08429999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140130,4.8266,4.7784,4.8326,4.7604,4.8507,-1.4905,99218.12,78943.4917,-0.07229999999999936,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140129,4.8747,4.8507,4.9169,4.8326,4.8627,-0.2468,130693.91,105700.1203,-0.012000000000000455,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140128,4.7423,4.8627,4.8627,4.7423,4.7363,2.6687,166468.73,133341.335,0.1264000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140127,4.8085,4.7363,4.8085,4.7062,4.8386,-2.1142,126640.58,100015.9283,-0.10229999999999961,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140124,4.8145,4.8386,4.8928,4.8025,4.8507,-0.2494,192411.1,155414.2426,-0.012100000000000222,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140123,4.7905,4.8507,4.8988,4.7183,4.7724,1.6407,268910.8,214966.2555,0.07829999999999959,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140122,4.6882,4.7724,4.7845,4.6701,4.6821,1.9286,243955.11,192451.6028,0.09030000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140121,4.5919,4.6821,4.7183,4.5919,4.5678,2.5023,162284.29,125876.1544,0.11430000000000007,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140120,4.5136,4.5678,4.6039,4.5136,4.5497,0.3978,119365.13,90507.7658,0.01810000000000045,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140117,4.6761,4.5497,4.7002,4.5437,4.7122,-3.4485,210060.53,160434.8238,-0.16250000000000053,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140116,4.7002,4.7122,4.7423,4.6521,4.7122,0.0,179076.25,139556.5806,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140115,4.7664,4.7122,4.8567,4.6521,4.7363,-0.5088,369612.96,290413.5285,-0.024099999999999788,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140114,4.5618,4.7363,4.7363,4.4655,4.303,10.0697,466579.65,357690.7217,0.4333,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140113,4.3391,4.303,4.3873,4.2669,4.3451,-0.9689,145241.68,104364.3048,-0.04210000000000047,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140110,4.4354,4.3451,4.4535,4.315,4.4474,-2.3002,193107.93,139921.2877,-0.10229999999999961,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140109,4.5136,4.4474,4.5497,4.4354,4.5197,-1.5997,180828.3,134852.9516,-0.07230000000000025,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140108,4.5678,4.5197,4.622,4.4835,4.5317,-0.2648,133950.07,101220.3486,-0.011999999999999567,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140107,4.5317,4.5317,4.6099,4.4896,4.5558,-0.529,145607.65,110035.4467,-0.024099999999999788,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140106,4.8266,4.5558,4.8326,4.5377,4.8266,-5.6106,269647.78,207829.0166,-0.2708000000000004,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140103,4.9108,4.8266,4.9108,4.8145,4.9048,-1.5944,129857.69,104423.8782,-0.07819999999999983,旮詀,產薛,19920228,
000012.SZ,鰍產A,20140102,4.8988,4.9048,4.953,4.8868,4.8988,0.1225,93174.94,76121.8248,0.006000000000000227,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131231,4.8266,4.8988,4.9108,4.8085,4.8446,1.1188,133634.42,108359.7863,0.054199999999999804,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131230,4.8446,4.8446,4.8747,4.8206,4.8206,0.4979,103115.89,82990.6593,0.02400000000000002,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131227,4.7905,4.8206,4.8687,4.7183,4.7664,1.1371,172316.61,137562.8997,0.054199999999999804,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131226,4.8747,4.7664,4.8988,4.7604,4.8988,-2.7027,130533.86,104631.1998,-0.13239999999999963,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131225,4.8266,4.8988,4.9048,4.7604,4.8145,1.751,163438.35,131120.903,0.08429999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131224,4.953,4.8145,5.0192,4.7604,4.9469,-2.6764,241379.23,196333.9576,-0.13240000000000052,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131223,4.9349,4.9469,4.971,4.8206,4.9349,0.2432,96525.11,78878.1735,0.012000000000000455,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131220,5.0673,4.9349,5.0793,4.9169,5.0493,-2.2657,149828.45,124052.4428,-0.11439999999999984,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131219,5.0673,5.0493,5.1155,5.0252,5.0673,-0.3552,124433.68,104825.1462,-0.018000000000000682,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131218,5.1094,5.0673,5.1335,5.0432,5.1094,-0.824,166177.45,140005.8702,-0.04209999999999958,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131217,5.1937,5.1094,5.2238,5.0613,5.1997,-1.7366,174060.73,148134.648,-0.09030000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131216,5.3201,5.1997,5.3381,5.1756,5.308,-2.0403,196379.02,171003.0353,-0.10829999999999984,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131213,5.308,5.308,5.3682,5.29,5.3381,-0.5639,150786.44,133409.5805,-0.030100000000000016,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131212,5.3562,5.3381,5.3923,5.308,5.3682,-0.5607,110208.25,98036.1599,-0.030100000000000016,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131211,5.4765,5.3682,5.5066,5.3441,5.5066,-2.5133,193246.06,173875.8053,-0.13839999999999986,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131210,5.5066,5.5066,5.5608,5.4886,5.4886,0.328,231950.75,213031.6053,0.017999999999999794,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131209,5.4826,5.4886,5.5127,5.4585,5.4585,0.5514,150259.35,136856.3338,0.030100000000000016,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131206,5.4645,5.4585,5.4946,5.4284,5.4645,-0.1098,137350.22,124591.0369,-0.006000000000000227,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131205,5.4946,5.4645,5.5127,5.4284,5.4525,0.2201,165830.39,150598.6204,0.012000000000000455,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131204,5.3562,5.4525,5.5247,5.3381,5.3622,1.684,233509.8,212133.4025,0.09030000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131203,5.2659,5.3622,5.3742,5.2659,5.2599,1.9449,115913.44,102680.1813,0.10229999999999961,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131202,5.4164,5.2599,5.4705,5.2238,5.5127,-4.5858,317016.31,281606.7263,-0.2527999999999997,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131129,5.5187,5.5127,5.5668,5.4886,5.5548,-0.7579,223000.34,204441.8686,-0.04210000000000047,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131128,5.3923,5.5548,5.5668,5.3863,5.4043,2.7848,356526.56,325880.1986,0.15050000000000008,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131127,5.3863,5.4043,5.4404,5.3622,5.3863,0.3342,158764.63,142403.1785,0.017999999999999794,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131126,5.4103,5.3863,5.4404,5.3742,5.4404,-0.9944,119439.05,107165.8512,-0.05410000000000004,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131125,5.3742,5.4404,5.5066,5.3381,5.3863,1.0044,192314.28,173924.9968,0.05410000000000004,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131122,5.3863,5.3863,5.4585,5.3742,5.3863,0.0,148628.05,133596.1743,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131121,5.4465,5.3863,5.4465,5.3261,5.4765,-1.647,230396.31,205601.013,-0.09019999999999939,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131120,5.5006,5.4765,5.5006,5.4224,5.4465,0.5508,149481.45,135536.5331,0.02999999999999936,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131119,5.4705,5.4465,5.4946,5.4284,5.4886,-0.767,186999.36,169386.5693,-0.04209999999999958,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131118,5.3803,5.4886,5.5247,5.3261,5.3622,2.3572,316931.44,286174.9448,0.1264000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131115,5.2418,5.3622,5.4465,5.2358,5.2418,2.2969,283197.99,252677.6245,0.12040000000000006,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131114,5.1636,5.2418,5.2599,5.1516,5.1817,1.1599,121774.43,105405.6153,0.060099999999999376,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131113,5.3201,5.1817,5.3502,5.1756,5.3562,-3.2579,157340.25,137142.4007,-0.1745000000000001,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131112,5.29,5.3562,5.3562,5.2599,5.29,1.2514,169929.79,150100.3547,0.06620000000000026,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131111,5.2117,5.29,5.3261,5.1756,5.2178,1.3837,115701.18,101197.4976,0.0721999999999996,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131108,5.2238,5.2178,5.29,5.1937,5.2659,-0.9134,127776.94,111053.7015,-0.04809999999999981,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131107,5.2599,5.2659,5.3141,5.2178,5.29,-0.4556,131610.34,115146.4535,-0.024099999999999788,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131106,5.3261,5.29,5.3983,5.2539,5.3863,-1.7879,241446.03,213155.2751,-0.09630000000000027,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131105,5.3562,5.3863,5.3863,5.1817,5.3562,0.562,337133.63,295238.5808,0.030100000000000016,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131104,5.4043,5.3562,5.4765,5.3381,5.3562,0.0,185896.19,166671.7946,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131101,5.296,5.3562,5.4043,5.2418,5.3381,0.3391,220053.37,195187.3528,0.01810000000000045,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131031,5.5789,5.3381,5.5789,5.308,5.5849,-4.4191,386766.16,349087.6888,-0.24680000000000035,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131030,5.5247,5.5849,5.5849,5.4765,5.5127,1.3097,284888.17,261832.6544,0.07220000000000049,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131029,5.6571,5.5127,5.7835,5.3562,5.6511,-2.4491,424792.53,393363.9981,-0.13839999999999986,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131028,5.6691,5.6511,5.7052,5.5307,5.6751,-0.4229,226046.48,210921.5457,-0.02400000000000002,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131025,5.8015,5.6751,5.8617,5.6451,5.8075,-2.2798,280012.94,266778.5429,-0.13240000000000052,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131024,5.7775,5.8075,5.9219,5.7233,5.7835,0.415,285969.44,276093.3515,0.02400000000000002,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131023,6.0904,5.7835,6.1867,5.6872,6.0844,-4.9454,617032.31,603528.2001,-0.3008999999999995,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131022,6.1807,6.0844,6.277,6.0302,6.1506,-1.0763,495931.83,504690.3427,-0.06620000000000026,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131021,6.0483,6.1506,6.2649,5.9941,6.0242,2.0982,781016.91,801295.393,0.1263999999999994,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131018,5.7775,6.0242,6.1566,5.7173,5.8196,3.5157,779123.54,772917.7666,0.20460000000000012,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131017,5.5969,5.8196,5.9219,5.5608,5.5307,5.2236,657735.38,629866.2381,0.28889999999999993,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131016,5.7474,5.5307,5.8015,5.4886,5.7353,-3.5674,377398.17,352175.0654,-0.20459999999999923,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131015,5.7173,5.7353,5.958,5.6812,5.7895,-0.9362,497283.45,480099.9507,-0.05420000000000069,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131014,5.4826,5.7895,5.958,5.4525,5.4705,5.8313,756317.58,718889.1405,0.31899999999999995,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131011,5.5127,5.4705,5.5367,5.3863,5.5127,-0.7655,296930.63,269461.7427,-0.04219999999999935,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131010,5.4765,5.5127,5.5668,5.3923,5.4705,0.7714,434350.82,396632.6401,0.04219999999999935,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131009,5.3441,5.4705,5.4826,5.3381,5.2178,4.843,498556.44,448497.7291,0.2526999999999999,旮詀,產薛,19920228,
000012.SZ,鰍產A,20131008,5.1516,5.2178,5.2779,5.1155,5.1516,1.285,208780.53,181288.818,0.06620000000000026,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130930,5.0854,5.1516,5.2117,5.0673,5.0793,1.4234,147672.17,125994.9876,0.07230000000000025,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130927,5.0974,5.0793,5.1696,5.0432,5.1034,-0.4722,162397.31,137643.2365,-0.024099999999999788,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130926,5.2057,5.1034,5.2418,5.0914,5.2117,-2.078,184164.09,157714.8555,-0.10830000000000073,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130925,5.4043,5.2117,5.4465,5.2057,5.4103,-3.6708,381874.07,335369.6374,-0.1985999999999999,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130924,5.4525,5.4103,5.5006,5.4103,5.4465,-0.6646,203212.12,183965.104,-0.03620000000000001,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130923,5.3502,5.4465,5.4826,5.3502,5.3441,1.9161,235772.37,212783.679,0.10240000000000027,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130918,5.3803,5.3441,5.4043,5.2539,5.3502,-0.114,178625.68,158502.3014,-0.006099999999999994,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130917,5.5367,5.3502,5.5608,5.3441,5.5247,-3.1585,264425.2,239782.1408,-0.1745000000000001,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130916,5.5367,5.5247,5.5608,5.4765,5.5247,0.0,197797.37,181096.9072,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130913,5.5909,5.5247,5.627,5.5006,5.5969,-1.29,238531.29,219643.2888,-0.0721999999999996,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130912,5.6571,5.5969,5.6571,5.5849,5.6812,-1.4838,317119.99,295673.5386,-0.08429999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130911,5.5668,5.6812,5.7293,5.5488,5.5488,2.3861,610095.84,573207.96,0.13239999999999963,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130910,5.4946,5.5488,5.627,5.4946,5.4886,1.0968,371942.82,343643.794,0.06020000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130909,5.4826,5.4886,5.5548,5.4525,5.4826,0.1094,375772.96,343511.4684,0.006000000000000227,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130906,5.5367,5.4826,5.5728,5.4404,5.5427,-1.0843,280188.65,255352.8795,-0.060100000000000264,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130905,5.4465,5.5427,5.5969,5.3863,5.4224,2.2186,606121.5,556632.1994,0.1203000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130904,5.4765,5.4224,5.5127,5.3863,5.4344,-0.2208,294366.82,266303.5252,-0.012000000000000455,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130903,5.3682,5.4344,5.4465,5.3201,5.3502,1.5738,274783.56,246902.6792,0.08420000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130902,5.2599,5.3502,5.3803,5.2057,5.2238,2.4197,244204.54,215352.6875,0.1264000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130830,5.2358,5.2238,5.3201,5.1997,5.2358,-0.2292,227779.98,199012.786,-0.012000000000000455,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130829,5.302,5.2358,5.3502,5.1877,5.3261,-1.6954,285028.43,249070.4898,-0.09030000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130828,5.3562,5.3261,5.4043,5.308,5.4164,-1.6672,248413.3,220830.1127,-0.09030000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130827,5.4284,5.4164,5.4826,5.3441,5.4465,-0.5526,248538.44,223776.8395,-0.030100000000000016,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130826,5.3502,5.4465,5.4585,5.3381,5.3502,1.7999,266164.58,239613.2423,0.09630000000000027,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130823,5.5427,5.3502,5.5728,5.2178,5.5247,-3.1585,446496.28,400397.0405,-0.1745000000000001,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130822,5.621,5.5247,5.639,5.5127,5.627,-1.818,273578.41,253134.5559,-0.10229999999999961,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130821,5.5849,5.627,5.627,5.5066,5.5127,2.0734,394207.71,365200.2049,0.11430000000000007,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130820,5.5367,5.5127,5.6451,5.4826,5.5909,-1.3987,304084.49,280669.6376,-0.07820000000000071,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130819,5.6089,5.5909,5.621,5.4465,5.4404,2.7663,312213.49,288046.7883,0.15050000000000008,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130816,5.5066,5.4404,5.6992,5.4164,5.5608,-2.1652,424997.2,389690.9796,-0.12040000000000006,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130815,5.615,5.5608,5.6511,5.5367,5.615,-0.9653,250547.8,232418.1673,-0.054199999999999804,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130814,5.7293,5.615,5.7353,5.5849,5.7173,-1.7893,324848.16,305523.5304,-0.10229999999999961,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130813,5.7955,5.7173,5.7955,5.6451,5.7955,-1.3493,478645.67,453465.323,-0.07819999999999983,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130812,5.615,5.7955,5.8196,5.5608,5.5608,4.2206,638665.05,610090.5016,0.23469999999999924,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130809,5.5849,5.5608,5.6751,5.4886,5.615,-0.9653,414981.56,385060.588,-0.054199999999999804,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130808,5.3983,5.615,5.621,5.3863,5.4103,3.7835,487863.6,448265.8611,0.20469999999999988,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130807,5.4886,5.4103,5.5247,5.3803,5.5066,-1.7488,384000.7,347232.1851,-0.09629999999999939,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130806,5.5909,5.5066,5.6631,5.4164,5.5608,-0.9747,549846.4,503235.8745,-0.05420000000000069,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130805,5.4765,5.5608,5.5789,5.3803,5.4826,1.4263,287692.55,261794.7896,0.07820000000000071,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130802,5.4224,5.4826,5.6451,5.3863,5.3441,2.5916,504542.85,462577.3746,0.13849999999999962,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130801,5.2057,5.3441,5.3863,5.2057,5.1997,2.7771,355601.97,314557.7991,0.14440000000000008,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130731,5.0854,5.1997,5.3562,5.0673,5.0432,3.1032,358400.98,310669.2861,0.1565000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130730,5.1034,5.0432,5.1636,4.9169,5.0974,-1.0633,232834.64,194918.6618,-0.05420000000000069,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130729,5.29,5.0974,5.3502,5.0553,5.2117,-2.1931,314333.16,271878.2526,-0.11430000000000007,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130726,5.296,5.2117,5.3983,5.1817,5.2779,-1.2543,284968.61,250508.7515,-0.06619999999999937,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130725,5.2057,5.2779,5.3441,5.1576,5.1756,1.9766,371665.23,325218.0479,0.10229999999999961,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130724,5.2298,5.1756,5.2298,5.0493,5.2659,-1.7148,379296.55,323215.5139,-0.09030000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130723,5.0432,5.2659,5.296,5.0011,5.0372,4.5402,438570.71,375973.0011,0.2286999999999999,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130722,4.9409,5.0372,5.0372,4.8206,5.0011,0.7218,427711.77,348823.1634,0.03610000000000024,旮詀,產薛,19920228,
000012.SZ,鰍產A,20130719,5.4043,5.0011,5.4465,4.9349,5.3141,-5.89,544877.27,470735.6075,-0.3129999999999997,旮詀,產薛,19920228,
